player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Tre'Davious White,11782,CB,LSU,11,5,0,44.4,2,0,211,1,0,90.2,89.3,52.8,69.4,72.8,68.2,0,1,1,2,50.0,11.4,4,12,4,64.3,24,1,0,65,420,378,722,9,0,0,9,0,1,713,3,341,227,15,26,3,54,2,3,286,144,11.9
Kevin King,11788,CB,WASHINGTON,12,4,0,50.9,1,0,340,0,0,81.3,78.9,86.9,55.1,60.2,44.9,0,1,0,2,61.0,21.1,8,4,3,56.8,29,0,0,28,536,407,705,19,0,0,19,0,7,686,6,292,115,8,26,2,57,1,0,369,160,12.7
Budda Baker,11791,CB,WASHINGTON,12,5,0,62.0,0,0,340,0,0,81.0,84.3,88.9,72.2,88.4,77.2,1,3,0,2,34.0,9.7,6,2,2,64.3,31,2,0,113,5,382,686,20,0,0,20,0,113,666,24,280,435,30,51,8,50,6,1,246,121,7.9
Quincy Wilson,11801,CB,FLORIDA,11,4,0,35.6,1,0,163,0,0,74.1,76.2,48.1,75.5,81.2,55.5,0,1,1,3,47.0,18.5,5,5,5,32.4,16,1,0,86,574,340,679,8,0,0,8,0,0,671,6,333,9,8,18,1,45,2,1,227,80,14.2
Teez Tabor,11808,CB,FLORIDA,10,2,0,45.7,0,0,163,1,0,81.2,80.3,44.6,75.7,72.4,65.2,0,1,1,4,67.0,14.3,4,6,5,40.8,16,1,0,60,513,302,593,6,0,0,6,0,2,587,4,287,10,6,22,0,35,2,1,258,80,16.1
Chidobe Awuzie,11815,CB,COLORADO,12,3,0,55.3,1,1,143,1,0,85.5,83.5,57.2,74.8,68.0,76.4,0,4,0,1,54.0,10.9,5,7,3,70.3,26,4,0,100,376,420,787,22,0,0,22,0,8,765,37,330,281,16,38,1,47,8,0,350,143,13.5
Ahkello Witherspoon,11821,CB,COLORADO,12,1,0,31.7,0,0,143,1,0,87.1,85.5,50.8,,68.0,47.6,0,0,0,1,46.0,21.4,6,12,1,51.4,26,0,0,58,682,448,744,0,0,0,0,0,1,744,0,296,3,5,21,0,82,0,2,390,159,15.0
Fabian Moreau,11836,CB,UCLA,12,5,0,51.7,0,1,324,0,0,70.5,72.1,87.0,,73.9,63.8,0,0,0,2,31.0,13.9,5,9,7,67.4,31,0,0,27,744,447,790,4,0,0,4,0,1,786,0,343,14,7,26,0,60,0,2,360,116,11.6
Shaquill Griffin,11845,CB,UCF,12,7,0,40.9,0,0,323,1,0,89.9,89.8,26.7,55.4,83.7,82.3,0,0,1,4,45.0,7.8,4,10,4,51.5,27,0,0,58,799,437,875,3,0,0,3,0,4,872,1,437,10,9,40,2,66,0,4,322,124,11.9
Jourdan Lewis,11846,CB,MICHIGAN,9,1,0,30.3,1,0,222,0,0,85.5,85.1,39.1,51.8,82.2,63.2,1,1,0,2,34.0,15.4,4,9,4,15.6,10,0,0,37,381,264,532,4,0,0,4,0,3,528,3,265,105,10,21,4,33,2,0,107,25,10.7
Cameron Sutton,11850,CB,TENNESSEE,6,1,0,63.3,0,0,307,0,0,66.1,65.1,82.8,53.2,62.0,61.5,0,0,0,1,32.0,16.0,4,3,0,70.1,19,0,0,57,326,174,403,6,0,0,6,0,1,397,4,225,13,4,20,2,30,0,0,210,69,11.1
Cordrea Tankersley,11852,CB,CLEMSON,12,4,0,47.8,2,0,140,0,0,89.5,86.6,85.9,47.1,78.2,83.1,0,1,0,1,44.0,4.8,2,8,6,62.0,22,0,0,99,545,386,685,33,0,0,33,0,4,652,14,285,4,17,36,6,46,1,1,242,95,11.0
Rasul Douglas,11854,CB,W VIRGINIA,12,10,0,40.5,0,1,343,0,0,89.1,89.6,57.7,61.2,85.0,83.2,0,0,1,8,75.0,5.0,3,10,3,32.2,34,1,0,59,819,492,902,9,0,0,9,0,1,893,2,408,13,9,47,1,84,1,3,486,234,14.3
Howard Wilson,11881,CB,HOUSTON,12,1,1,48.1,1,0,182,2,0,89.9,90.4,51.0,69.3,86.1,66.0,0,1,1,5,35.0,13.3,8,8,3,43.8,37,0,0,50,675,439,745,5,0,0,5,0,9,740,5,301,4,14,51,1,77,1,2,370,88,10.0
Damontae Kazee,11904,CB,S DIEGO ST,12,7,0,50.8,0,0,284,0,0,84.0,84.4,50.4,52.9,82.3,83.2,0,1,1,5,59.0,8.6,5,3,2,51.3,31,0,0,83,652,423,742,4,0,0,4,0,3,738,5,314,0,21,46,3,61,1,3,361,86,11.6
Corn Elder,11907,CB,MIAMI FL,12,9,1,57.4,0,1,220,1,0,88.0,89.3,87.1,81.9,78.6,90.1,1,3,0,1,49.0,5.5,4,7,1,76.9,31,3,0,76,639,433,819,11,0,0,11,0,10,808,21,365,82,31,60,2,54,7,2,289,135,9.3
Nate Hairston,11913,CB,TEMPLE,12,1,0,60.0,0,0,306,0,0,79.8,79.0,85.9,,67.3,44.3,0,0,0,1,22.0,26.7,8,4,2,56.8,18,0,0,29,597,331,663,1,0,0,1,0,1,662,0,332,35,10,21,3,30,0,0,134,31,7.4
Treston Decoud,11924,CB,OREGON ST,12,3,0,49.4,0,0,265,0,0,77.5,77.0,29.2,54.8,73.8,68.1,0,0,1,2,63.0,12.3,8,9,8,76.5,38,0,0,29,860,469,903,0,0,0,0,0,3,903,2,432,11,16,54,2,77,0,3,576,188,15.2
Brian Allen,11928,CB,UTAH,12,4,0,57.4,0,0,328,0,0,70.5,70.2,10.9,56.6,72.7,44.5,0,0,0,4,75.0,22.7,10,4,4,92.1,31,0,0,20,569,381,625,6,0,0,6,0,2,619,3,241,27,10,30,5,54,0,5,546,220,17.6
Jeremy Clark,11952,CB,MICHIGAN,4,1,0,37.5,0,0,222,0,0,76.0,76.1,81.4,,69.6,65.3,0,0,0,0,8.0,14.3,1,2,1,85.4,3,0,0,17,178,118,205,0,0,0,0,0,0,205,0,87,10,3,5,0,8,0,1,15,14,5.0
Derrick Jones,11959,CB,OLE MISS,9,3,0,51.9,0,0,226,0,0,75.5,74.7,82.1,,69.3,79.7,0,0,1,2,67.0,4.8,1,3,0,63.7,14,0,0,30,267,133,311,4,0,0,4,0,1,307,0,178,7,6,17,2,27,0,1,239,64,17.1
Brandon Wilson,11962,CB,HOUSTON,9,6,0,64.1,0,1,182,0,0,65.3,70.4,87.1,67.6,82.2,53.9,1,4,0,1,67.0,20.4,10,5,2,95.0,25,2,0,80,189,318,578,14,0,0,14,0,21,564,44,216,274,17,33,1,39,7,2,310,215,12.4
Rudy Ford,11963,CB,AUBURN,12,11,0,61.3,0,0,115,1,0,68.2,71.2,55.6,59.7,81.1,74.5,1,2,0,0,39.0,9.7,6,5,2,84.0,38,0,0,66,5,377,649,43,0,0,43,0,13,606,21,251,522,16,45,5,62,3,1,379,182,10.0
Marquez White,11971,CB,FLORIDA ST,12,1,1,55.8,1,0,167,0,0,76.8,77.1,86.5,67.1,68.3,69.9,0,0,0,2,36.0,16.1,5,2,3,62.7,24,0,0,18,678,410,714,7,0,0,7,0,0,707,3,301,11,9,25,2,43,0,1,266,105,11.1
Jalen Myrick,11977,CB,MINNESOTA,12,4,0,45.2,0,0,225,0,0,85.0,82.6,56.1,51.1,73.3,51.8,1,0,0,1,60.0,17.0,8,7,1,76.1,28,0,0,151,695,507,868,7,0,0,7,0,0,861,5,356,15,14,35,3,62,1,3,401,173,14.3
Adrian Colbert,11983,CB,MIAMI FL,6,0,0,64.3,0,0,220,0,0,74.4,73.6,81.7,57.4,63.8,48.1,1,0,0,1,40.0,28.6,6,3,0,82.3,18,0,0,16,219,158,244,1,0,0,1,0,2,243,2,84,5,5,15,1,28,1,1,199,48,11.1
Joshua Holsey,11990,CB,AUBURN,11,0,0,49.0,0,0,115,0,0,82.3,81.7,84.7,,69.4,84.6,0,0,0,3,51.0,3.6,1,7,3,48.6,24,0,0,31,439,294,504,0,0,0,0,0,1,504,0,210,33,7,27,1,49,0,1,287,68,12.0
Jack Tocho,12000,CB,NC STATE,12,4,0,50.7,0,0,248,0,0,88.6,85.9,86.3,64.1,63.8,71.4,0,0,0,2,51.0,13.3,6,7,2,73.6,34,1,0,68,681,467,777,10,0,0,10,0,7,767,4,306,10,8,35,1,67,1,3,430,97,12.6
Ken Webster,12955,CB,OLE MISS,1,0,0,0.0,0,0,226,0,0,60.0,72.5,66.9,60.0,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,1,3,1,4,0,0,0,0,0,0,4,1,2,0,0,0,0,1,0,0,0,0,
Reggie Robinson II,13094,CB,TULSA,12,3,0,51.0,1,1,320,1,0,62.3,66.8,85.0,,84.9,79.8,0,0,0,0,70.0,7.5,3,5,2,107.1,26,0,0,39,578,339,624,0,0,0,0,0,0,624,0,285,7,11,34,1,51,0,4,446,146,17.2
David Moore,22485,CB,BALL ST,10,5,0,50.9,0,0,117,1,0,64.5,63.6,0.0,52.4,69.9,62.1,0,0,0,0,62.0,15.8,6,8,2,100.0,28,0,0,33,370,260,410,3,0,0,3,0,4,407,4,146,0,4,27,0,55,0,3,492,156,17.6
Dane Cruikshank,25546,CB,ARIZONA,12,4,1,62.9,0,0,109,0,0,62.9,67.0,86.4,62.7,78.2,79.7,0,1,0,2,53.0,8.6,6,4,10,117.1,44,0,0,95,667,428,813,19,0,0,19,0,6,794,7,378,26,17,60,1,70,1,8,612,248,13.9
Sean Murphy-Bunting,25891,CB,C MICHIGAN,12,2,0,59.3,0,0,134,0,0,67.1,68.2,4.0,,78.8,46.5,0,0,0,2,82.0,16.7,3,3,3,102.3,16,0,0,8,248,183,258,0,0,0,0,0,0,258,0,75,2,6,13,0,27,0,4,273,79,17.1
D.J. Reed,26940,CB,KANSAS ST,12,4,1,57.7,0,1,199,0,0,90.4,90.7,18.3,71.3,82.2,69.0,0,1,1,3,61.0,12.7,9,8,5,73.6,45,0,0,4,752,483,768,3,0,0,3,0,1,765,2,283,8,19,58,0,78,1,2,579,185,12.9
Isaiah Rodgers,27069,CB,UMASS,11,5,0,61.8,1,1,216,1,0,63.5,66.2,35.0,54.4,81.8,65.7,0,0,0,2,83.0,12.8,6,6,3,122.3,34,0,0,22,460,275,495,2,0,0,2,0,1,493,3,217,10,9,36,0,55,0,7,584,276,17.2
Damon Arnette,28080,CB,OHIO STATE,11,2,0,65.0,0,0,260,0,0,55.2,56.3,9.6,,69.1,48.7,0,0,0,1,36.0,23.8,5,0,1,96.3,13,0,0,10,34,142,187,0,0,0,0,0,4,187,0,45,137,5,14,0,20,0,1,212,94,16.3
Malik Harrison,28081,CB,OHIO STATE,7,1,0,83.3,0,0,260,0,0,55.9,65.4,78.4,78.8,72.7,75.1,0,0,0,0,16.0,11.1,1,0,0,96.5,5,2,0,14,0,28,65,3,0,0,3,0,0,62,0,37,46,3,7,0,6,2,0,43,21,8.6
Joejuan Williams,29113,CB,VANDERBILT,9,3,0,75.0,0,0,333,0,0,59.1,62.3,80.6,60.0,77.7,50.1,0,0,0,0,18.0,20.0,4,1,0,98.1,15,0,0,8,146,105,157,3,0,0,3,0,0,154,1,51,0,3,13,0,20,0,0,161,72,10.7
Dane Jackson,32989,CB,PITTSBURGH,10,1,0,63.2,1,0,268,0,0,55.3,54.6,82.1,50.9,53.1,44.8,0,0,1,1,49.0,22.2,4,2,4,119.7,24,0,0,23,290,211,318,0,0,0,0,0,0,318,6,101,4,2,13,0,38,0,9,332,126,13.8
Kris Boyd,34222,CB,TEXAS,11,1,0,62.9,1,1,311,1,0,68.4,68.2,0.0,51.9,76.2,69.4,0,0,0,1,51.0,13.7,7,3,5,99.2,39,0,0,25,628,337,675,6,0,0,6,0,1,669,4,334,14,8,43,1,62,0,3,525,141,13.5
Christian Campbell,34534,CB,GA TECH,2,0,0,,0,0,176,0,0,53.0,49.4,68.0,,54.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,8,0,7,13,0,0,0,0,0,1,13,0,6,4,0,0,0,0,0,0,0,0,
Justin Layne,40160,CB,MICH STATE,8,5,0,50.0,0,0,223,0,0,68.2,67.0,82.7,58.9,60.5,57.3,0,0,1,1,57.0,18.2,4,0,1,81.0,9,0,0,29,334,158,367,1,0,0,1,0,2,366,1,208,1,1,13,1,18,0,1,181,62,20.1
L'Jarius Sneed,40588,CB,LA TECH,4,1,0,,0,0,208,0,0,68.4,71.2,77.2,,71.4,80.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,19,36,0,0,0,0,0,21,36,0,17,9,0,2,0,0,0,0,0,0,
Trayvon Mullen,41968,CB,CLEMSON,5,4,0,71.4,0,0,140,0,0,72.9,75.4,78.6,60.0,79.7,85.3,0,1,0,0,8.0,0.0,0,0,0,74.1,5,0,0,11,97,51,109,1,0,0,1,0,0,108,1,57,0,2,8,0,7,1,0,20,3,4.0
Bryce Hall,42313,CB,VIRGINIA,9,1,0,61.3,1,0,335,1,0,63.6,64.7,83.8,49.0,69.6,29.6,0,1,0,2,38.0,32.0,8,3,2,71.2,19,0,0,50,386,194,448,12,0,0,12,0,0,436,7,247,0,6,16,0,31,1,1,254,71,13.4
Chris Moore,42400,CB,VIRGINIA,9,6,0,63.6,0,0,335,0,0,62.7,64.4,83.0,50.8,71.4,72.7,0,0,0,0,32.0,7.7,1,0,0,99.4,7,0,0,36,2,91,176,2,0,0,2,0,18,174,8,77,118,2,6,1,11,0,0,117,74,16.7
Chris Jackson,42512,CB,MARSHALL,12,4,0,55.9,1,0,214,0,0,63.6,65.3,20.0,59.2,77.5,58.6,0,1,0,2,54.0,11.9,5,6,5,118.6,33,1,0,14,714,369,751,12,0,0,12,0,0,739,8,374,9,10,33,3,59,2,6,710,162,21.5
Daniel Thomas,42544,CB,AUBURN,7,2,0,81.8,0,0,115,0,0,72.0,69.3,81.3,57.7,61.6,57.7,0,3,0,2,22.0,26.3,5,0,0,54.4,9,0,0,27,3,60,110,8,0,0,8,0,4,102,6,44,68,7,12,2,11,3,0,72,54,8.0
Troy Pride Jr.,42883,CB,NOTRE DAME,8,1,0,69.2,0,0,258,0,0,62.6,62.1,81.4,56.8,58.0,84.7,0,0,0,0,14.0,0.0,0,0,2,88.0,9,0,0,8,207,134,219,0,0,0,0,0,1,219,2,83,1,0,9,0,13,0,0,88,36,9.8
Kristian Fulton,42894,CB,LSU,2,0,0,,0,0,211,0,0,44.7,50.0,73.7,,65.3,74.8,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,4,10,0,0,0,0,0,1,10,0,6,9,0,1,0,0,0,0,0,0,
P.J. Hall,42928,CB,TULANE,7,1,0,85.7,0,0,319,0,0,55.7,57.1,81.0,,62.9,46.6,0,0,0,0,35.0,21.4,3,0,2,158.3,6,0,0,4,141,95,168,0,0,0,0,0,0,168,0,73,23,1,10,0,7,0,1,115,21,19.2
Terrell Burgess,45255,CB,UTAH,2,0,0,33.3,0,0,328,0,0,75.1,76.2,70.9,,,74.2,0,0,0,0,4.0,0.0,0,1,0,42.4,1,0,0,0,10,10,10,0,0,0,0,0,0,10,0,0,0,1,1,0,3,0,0,4,5,4.0
Rashad Fenton,49329,CB,S CAROLINA,11,3,0,55.8,0,1,289,0,0,73.9,75.3,85.1,67.9,74.4,76.4,0,0,0,1,27.0,8.8,3,2,3,64.9,24,1,0,51,444,300,564,3,0,0,3,0,1,561,4,260,64,6,28,1,43,1,0,268,97,11.2
Carlos Davis,49338,CB,OLE MISS,9,2,0,83.3,0,0,226,0,0,59.0,62.8,81.6,,73.3,70.3,0,0,0,0,41.0,10.0,2,0,0,118.8,10,0,0,20,169,101,202,8,0,0,8,0,2,194,0,101,2,5,16,0,12,0,0,165,58,16.5
Chris Jones,49339,CB,NEBRASKA,12,1,0,52.8,0,0,238,0,0,84.8,82.9,86.4,62.3,59.6,64.4,0,0,1,3,88.0,11.1,4,10,2,69.3,28,1,0,18,746,436,774,2,0,0,2,0,1,772,1,337,6,8,31,2,53,1,3,355,152,12.7
Kindle Vildor,49346,CB,GA SOUTHRN,3,0,0,100.0,0,0,174,0,0,68.4,69.8,77.2,,68.8,79.1,0,0,0,0,5.0,0.0,0,0,0,87.5,1,0,0,2,28,29,53,0,0,0,0,0,0,53,0,24,23,0,3,0,1,0,0,5,4,5.0
Jaire Alexander,49350,CB,LOUISVILLE,12,2,0,44.4,0,1,210,1,0,90.5,90.4,86.7,53.9,80.9,73.3,1,1,0,5,50.0,10.3,4,9,3,58.6,24,0,0,51,651,417,779,13,0,0,13,0,1,766,16,346,61,9,33,1,54,2,6,273,77,11.4
Ugo Amadi,49352,CB,OREGON,12,0,0,55.4,0,0,264,0,0,72.7,72.3,85.8,49.2,67.4,68.1,0,0,0,0,50.0,12.5,6,3,2,90.5,36,0,0,36,651,393,700,4,0,0,4,0,0,696,10,297,8,11,42,1,65,0,3,419,103,11.6
Isaac Yiadom,49355,CB,BOSTON COL,12,2,0,51.1,0,1,121,0,0,76.9,76.7,85.4,,69.7,74.8,0,0,0,0,50.0,9.1,2,6,0,97.3,23,0,0,27,474,294,524,9,0,0,9,0,1,515,0,230,13,5,18,1,45,0,2,408,69,17.7
C.J. Gardner-Johnson,49371,CB,FLORIDA,9,1,0,62.5,0,0,163,0,0,60.9,55.6,81.9,58.8,44.4,29.3,0,0,0,1,46.0,38.5,5,2,0,105.7,5,0,0,29,17,68,159,5,0,0,5,0,41,154,1,90,67,1,7,0,8,0,1,99,36,19.8
Donte Jackson,49377,CB,LSU,11,1,0,47.2,0,1,211,0,0,64.5,65.8,45.3,,71.6,44.3,0,1,0,2,98.0,14.0,6,5,4,76.8,25,0,0,61,552,347,638,0,0,0,0,0,2,638,0,291,23,14,36,0,53,1,2,491,233,19.6
John Reid,49381,CB,PENN STATE,12,3,0,61.0,0,0,266,1,0,76.1,75.5,54.7,65.6,70.9,81.3,0,3,0,1,27.0,10.5,4,5,3,66.4,25,1,0,81,479,383,733,33,0,0,33,0,0,700,14,336,140,13,31,4,41,4,0,233,67,9.3
M.J. Stewart,49397,CB,N CAROLINA,12,5,0,53.2,0,2,245,2,0,77.8,82.0,63.7,57.9,91.1,71.3,1,1,0,0,83.0,10.4,7,6,2,81.8,25,0,0,72,372,344,903,54,0,0,54,0,7,849,18,541,397,17,55,4,47,2,1,319,179,12.8
Donovan Wilson,49408,CB,TEXAS A&M,11,12,0,63.5,0,0,312,0,0,61.8,59.7,4.0,70.4,54.9,29.8,1,10,0,1,38.0,29.9,23,3,3,72.0,33,1,0,137,29,346,695,52,0,0,52,0,42,643,38,311,435,22,42,3,52,12,0,313,178,9.5
Donnie Lewis Jr.,49431,CB,TULANE,10,2,1,50.8,0,0,319,0,0,51.0,55.2,84.9,84.3,65.8,44.7,0,0,0,2,52.0,20.8,10,5,0,90.6,32,1,0,42,543,309,609,4,0,0,4,0,1,605,4,296,19,13,36,2,63,1,5,499,132,15.6
Julian Blackmon,49434,CB,UTAH,3,0,0,33.3,0,0,328,0,0,54.4,55.4,70.8,,60.9,,0,0,0,0,24.0,,0,0,0,102.8,1,0,0,1,7,6,11,0,0,0,0,0,1,11,0,5,2,0,0,0,3,0,1,24,0,24.0
Jordan Thomas,49443,CB,OKLAHOMA,12,2,0,51.6,0,0,261,0,0,68.7,69.6,87.0,53.4,69.0,67.1,0,0,0,1,63.0,12.0,6,13,3,103.7,49,0,0,21,823,515,856,2,0,0,2,0,9,854,2,339,1,10,42,1,95,0,8,798,245,16.3
Ka'dar Hollman,49446,CB,TOLEDO,12,3,0,44.2,1,0,316,0,0,57.3,59.8,84.5,55.9,70.5,69.9,0,0,0,0,33.0,10.3,3,3,3,81.3,19,0,0,23,390,229,428,9,0,0,9,0,0,419,5,194,4,5,23,0,43,0,2,277,63,14.6
Chris Williamson,49490,CB,FLORIDA,4,0,0,100.0,0,0,163,0,0,55.0,55.9,76.2,,59.4,63.9,0,0,0,0,53.0,20.0,1,0,0,118.8,2,0,0,6,40,19,51,0,0,0,0,0,0,51,0,32,5,0,4,0,2,0,0,77,18,38.5
Darius Phillips,49507,CB,W MICHIGAN,12,6,0,54.1,0,0,347,1,0,84.5,81.3,53.2,65.2,62.1,68.0,0,1,3,4,56.0,15.0,6,5,1,69.3,33,1,0,46,652,403,741,10,0,0,10,0,3,731,3,335,30,9,28,2,61,2,3,484,127,14.7
Tim Harris,49512,CB,VIRGINIA,2,0,0,50.0,0,0,335,0,0,58.0,55.8,76.1,,50.0,25.4,0,0,0,0,21.0,50.0,3,1,0,70.8,4,0,0,16,60,39,77,0,0,0,0,0,0,77,0,38,1,1,3,0,8,0,0,52,16,13.0
Jordan Miller,49515,CB,WASHINGTON,9,1,0,41.7,0,0,340,0,0,80.1,77.1,82.0,58.4,60.3,80.5,0,1,0,1,16.0,0.0,0,1,0,18.8,5,0,0,6,124,72,152,11,0,0,11,0,5,141,2,78,6,2,4,0,12,1,0,48,13,9.6
Denzel Ward,49558,CB,OHIO STATE,12,4,0,32.4,0,0,260,0,0,74.2,74.0,84.1,60.0,68.3,42.3,0,0,0,0,50.0,25.0,6,8,0,49.7,12,0,0,19,356,219,384,5,0,0,5,0,2,379,1,164,1,3,14,0,37,0,0,183,47,15.3
Ashtyn Davis,49560,CB,CAL,5,3,0,56.3,0,0,130,0,0,60.5,63.0,80.5,,70.4,74.1,0,0,0,0,30.0,7.1,1,3,1,120.3,9,0,0,13,170,103,191,0,0,0,0,0,8,191,0,88,0,1,10,0,16,0,2,122,10,13.6
Duke Shelley,49569,CB,KANSAS ST,10,4,0,70.0,0,0,199,0,0,52.1,56.3,86.3,59.3,81.0,71.4,0,0,1,3,88.0,10.9,6,3,4,112.4,56,0,0,16,590,378,625,7,0,0,7,0,1,618,1,246,11,13,45,1,80,0,7,738,296,13.2
John Johnson,50318,CB,UCLA,7,1,0,75.0,0,0,324,0,0,50.7,54.0,79.4,,68.1,29.1,0,0,0,0,42.0,37.5,3,0,1,156.3,6,0,0,3,123,61,131,0,0,0,0,0,0,131,0,70,5,2,4,1,8,0,1,102,37,17.0
Xavier Crawford,50326,CB,OREGON ST,12,11,0,51.8,0,1,265,0,0,83.0,80.4,28.1,65.8,65.9,64.9,0,0,0,1,41.0,15.0,12,8,4,74.3,43,1,0,70,799,469,925,2,0,0,2,0,5,923,5,451,49,15,57,1,83,1,3,439,248,10.2
Michael Ojemudia,50327,CB,IOWA,5,1,0,40.0,0,0,192,0,0,59.4,61.8,74.0,,67.2,78.5,0,0,0,0,37.0,0.0,0,1,0,110.8,2,0,0,1,25,18,27,0,0,0,0,0,0,27,0,9,1,0,2,0,5,0,1,43,18,21.5
Cornell Armstrong,50351,CB,SO MISS,12,4,0,65.2,0,0,296,0,0,62.8,59.5,85.8,48.2,48.6,52.9,1,3,0,1,80.0,18.4,9,6,3,135.2,30,0,0,32,593,309,646,15,0,0,15,0,1,631,14,323,4,11,36,1,46,4,6,533,164,17.8
Anthony Averett,50365,CB,ALABAMA,12,2,0,45.2,0,1,103,0,0,72.3,74.9,85.0,57.0,84.7,83.0,0,0,0,0,55.0,4.0,1,7,3,83.6,19,0,0,39,612,399,667,2,0,0,2,0,2,665,2,266,11,7,22,1,42,0,2,282,87,14.8
Isaiah Oliver,50393,CB,COLORADO,12,2,0,39.1,0,1,143,0,0,78.3,78.0,28.2,,73.9,86.0,0,0,0,1,42.0,3.8,1,5,4,54.7,18,0,0,37,386,308,427,0,0,0,0,0,3,427,0,119,0,5,23,1,46,0,1,241,85,13.4
Josh Jackson,50417,CB,IOWA,11,0,0,47.4,0,0,192,0,0,68.6,68.9,80.0,,64.7,53.6,0,0,0,0,54.0,20.0,1,6,1,117.3,9,0,0,5,122,105,137,1,0,0,1,0,1,136,0,32,8,2,4,0,19,0,3,165,39,18.3
Juan Thornhill,50426,CB,VIRGINIA,11,4,0,51.8,0,2,335,0,0,61.1,64.3,5.2,62.0,81.4,71.2,0,1,0,3,77.0,10.9,5,6,5,103.5,29,1,0,74,664,357,756,17,0,0,17,0,0,739,12,387,1,11,37,3,56,2,6,603,146,20.8
Blessuan Austin,50434,CB,RUTGERS,11,4,0,53.7,1,0,278,1,0,72.1,69.8,84.7,83.8,55.2,66.2,0,0,0,1,45.0,13.3,6,10,3,81.9,29,1,0,104,641,323,767,0,0,0,0,0,5,767,7,437,14,10,35,0,54,1,2,394,67,13.6
Natrell Jamerson,50440,CB,WISCONSIN,5,1,0,58.8,0,0,349,0,0,66.5,67.9,82.7,59.1,69.8,77.4,0,0,0,0,48.0,8.3,1,3,0,81.0,10,0,0,7,54,83,126,4,0,0,4,0,1,122,1,42,59,4,10,1,17,0,0,122,34,12.2
Sheldrick Redwine,50458,CB,MIAMI FL,10,2,0,60.4,0,1,220,0,0,70.6,70.0,34.9,50.7,70.9,63.4,0,0,0,0,49.0,16.1,5,3,3,95.1,29,0,0,50,418,260,485,2,0,0,2,0,2,483,6,219,10,9,24,0,48,0,1,411,91,14.2
Brandon Williams,50459,CB,BUFFALO,10,0,0,11.1,0,1,126,0,0,65.2,66.8,14.7,53.2,74.6,84.7,0,0,0,1,9.0,0.0,0,0,2,0.0,1,0,0,49,244,74,296,1,0,0,1,0,0,295,2,220,1,3,12,1,9,0,0,9,6,9.0
Kamrin Moore,50460,CB,BOSTON COL,12,5,0,54.2,0,0,121,1,0,74.9,75.7,48.3,54.7,79.7,77.6,0,0,0,2,68.0,10.3,4,3,3,90.5,26,0,0,54,375,370,623,12,0,0,12,0,1,611,9,244,181,16,30,1,48,0,5,299,85,11.5
Jeff Gladney,50471,CB,TCU,10,3,0,55.6,0,0,305,0,0,72.1,73.1,85.5,60.9,71.5,60.8,0,2,0,0,52.0,17.9,7,5,1,99.6,25,0,0,22,531,297,594,6,0,0,6,0,0,588,7,290,35,10,29,0,45,2,3,313,105,12.5
Andrew Brown,50499,CB,FIU,10,1,0,66.7,0,0,166,0,0,61.1,58.8,81.4,58.7,49.5,62.0,0,0,0,0,45.0,15.0,3,2,0,106.9,18,0,0,19,218,115,243,1,0,0,1,0,2,242,1,127,3,2,16,1,27,0,1,239,82,13.3
Parry Nickerson,50511,CB,TULANE,11,4,0,41.5,0,1,319,2,0,84.3,83.2,86.3,,69.7,72.4,0,1,1,4,30.0,9.1,3,6,1,32.5,22,0,0,23,612,329,662,5,0,0,5,0,1,657,0,333,21,8,26,0,53,1,1,267,80,12.1
Lamar Jackson,50532,CB,NEBRASKA,8,1,0,53.8,0,0,238,0,0,63.7,69.3,79.9,64.0,83.6,85.0,0,1,0,0,25.0,0.0,0,0,0,97.9,7,0,0,9,106,80,121,3,0,0,3,0,0,118,1,40,1,1,8,1,13,1,1,79,21,11.3
Amani Oruwariye,50533,CB,PENN STATE,9,1,0,50.0,0,0,266,0,0,71.7,69.4,14.2,58.2,63.3,65.1,0,0,1,1,62.0,14.3,3,0,1,95.6,10,0,0,30,236,159,284,12,0,0,12,0,0,272,3,122,6,2,17,0,20,0,3,159,27,15.9
Avonte Maddox,50543,CB,PITTSBURGH,10,4,0,61.8,1,0,268,0,0,63.4,63.3,42.5,60.1,64.3,72.6,0,1,1,2,91.0,11.6,5,3,4,92.1,42,2,0,50,520,371,577,3,0,0,3,0,0,574,20,186,4,15,34,5,68,3,2,669,254,15.9
