fumble_recovery_touchdowns,player_id,snap_counts_dl,snap_counts_coverage,snap_counts_offball,yards_per_reception,fumble_recoveries,snap_counts_dl_b_gap,hits,grades_run_defense,grades_defense_penalty,forced_fumbles,missed_tackles,franchise_id,assists,grades_pass_rush_defense,safeties,stops,yards,batted_passes,snap_counts_fs,hurries,snap_counts_dl_a_gap,snap_counts_box,snap_counts_run_defense,snap_counts_slot,tackles_for_loss,targets,snap_counts_dl_outside_t,missed_tackle_rate,penalties,player,pass_break_ups,interceptions,yards_after_catch,grades_defense,grades_tackle,touchdowns,total_pressures,position,grades_coverage_defense,qb_rating_against,sacks,snap_counts_dl_over_t,receptions,team_name,snap_counts_pass_rush,player_game_count,catch_rate,longest,tackles,declined_penalties,interception_touchdowns,snap_counts_corner,snap_counts_defense
0,49037,0,181,351,12.2,0,0,0,76.2,84.1,0,3,278,6,,0,10,110,0,134,0,0,90,170,125,0,19,0,7.5,0,Saquan Hampton,2,0,55,67.5,83.2,2,0,S,62.5,100.8,0,0,9,RUTGERS,0,8,47.4,36.0,31,0,0,2,351
0,49048,12,414,788,15.0,0,0,1,76.1,57.4,0,9,300,12,77.6,0,21,406,0,220,1,0,156,378,399,4,43,12,10.5,1,Justin Reid,5,5,281,78.4,78.8,4,3,S,77.4,85.2,1,0,27,STANFORD,8,12,62.8,83.0,65,0,0,11,800
0,49059,0,415,717,17.2,0,0,0,82.6,44.1,1,6,262,25,,0,14,309,0,371,0,0,193,302,149,1,31,0,7.1,3,Tre Flowers,9,2,138,77.8,89.0,2,0,S,75.0,86.6,0,0,18,OKLA STATE,0,12,58.1,49.0,54,0,0,4,717
0,49073,177,274,504,8.7,0,0,8,68.8,39.1,1,3,222,14,80.8,0,34,218,1,44,10,0,246,312,203,9,39,177,4.5,3,Khaleke Hudson,4,2,158,77.1,90.3,3,24,S,78.6,83.1,6,0,25,MICHIGAN,95,12,64.1,25.0,50,2,0,10,681
0,49162,0,355,680,11.3,0,0,0,84.9,50.3,1,11,339,7,59.2,0,22,237,0,226,0,0,204,324,248,6,36,0,13.8,2,Jessie Bates III,5,1,182,76.3,74.5,1,0,S,70.8,75.8,0,0,21,WAKE,1,10,58.3,84.0,62,0,0,1,680
0,49178,2,393,759,12.7,1,0,0,89.9,88.1,0,8,296,12,54.7,0,21,293,0,112,0,0,356,363,281,2,41,2,10.3,2,Tarvarius Moore,8,3,150,88.6,79.5,0,0,S,85.5,48.1,0,0,23,SO MISS,5,12,56.1,59.0,58,1,0,8,761
0,49196,1,331,591,16.0,1,0,0,68.6,86.7,0,13,268,12,,0,10,304,0,178,0,0,240,261,169,0,32,1,17.8,1,Jordan Whitehead,2,1,99,66.3,62.1,5,0,S,63.8,117.7,0,0,19,PITTSBURGH,0,9,59.4,40.0,48,0,0,4,592
0,49206,18,387,687,13.0,0,0,0,85.8,88.2,0,9,103,11,73.0,0,20,130,0,407,1,0,188,307,87,2,16,18,13.2,0,Ronnie Harrison,2,3,69,84.7,78.8,0,4,S,81.0,48.4,3,0,10,ALABAMA,11,12,62.5,39.0,48,0,0,5,705
0,49217,18,465,830,11.5,0,0,3,58.1,58.5,0,6,326,12,70.7,0,19,310,0,355,4,0,311,346,160,3,35,18,7.1,1,Marvell Tell III,0,3,145,71.7,89.1,3,8,S,77.2,96.1,1,0,27,USC,37,12,77.1,50.0,66,1,1,4,848
0,49260,3,381,646,8.3,0,0,1,69.9,88.4,0,7,266,6,51.3,0,17,157,0,213,2,0,204,251,224,3,28,3,11.1,1,Troy Apke,2,1,74,78.5,76.0,2,3,S,81.6,90.9,0,0,19,PENN STATE,17,12,67.9,24.0,50,0,0,5,649
0,49263,26,364,587,7.6,0,0,1,77.5,40.8,2,8,266,17,72.5,1,23,121,1,266,1,0,256,230,58,3,27,26,11.0,3,Marcus Allen,1,1,54,71.8,71.6,0,3,S,68.1,54.7,1,0,16,PENN STATE,19,12,59.3,21.0,48,0,0,6,613
0,49371,14,282,609,12.4,0,0,1,50.4,48.3,0,19,163,6,70.1,0,16,136,0,231,2,0,241,331,134,5,23,14,27.9,2,C.J. Gardner-Johnson,3,2,72,62.8,33.3,0,4,S,69.6,30.3,1,0,11,FLORIDA,10,11,47.8,27.0,43,0,0,3,623
0,49408,2,15,22,,0,0,1,60.8,0.0,0,0,312,0,66.1,0,0,0,0,9,0,0,12,7,1,0,1,2,,1,Donovan Wilson,0,0,0,60.1,,0,1,S,64.8,39.6,0,0,0,TEXAS A&M,2,1,0.0,,0,0,0,0,24
0,49560,5,151,313,9.5,0,0,0,77.6,0.0,0,3,130,7,58.4,0,6,76,0,226,0,0,58,166,27,0,11,5,9.4,2,Ashtyn Davis,0,1,35,60.6,82.3,1,0,S,55.7,83.9,0,0,8,CAL,1,10,72.7,23.0,22,0,0,2,318
0,50440,13,406,672,19.2,0,0,0,88.6,88.6,0,2,349,7,73.4,0,10,173,0,391,1,0,120,271,155,2,20,13,4.8,0,Natrell Jamerson,7,2,66,87.2,90.2,2,4,S,83.6,69.4,3,0,9,WISCONSIN,8,12,45.0,80.0,33,0,1,5,685
0,50458,4,348,619,14.6,1,0,0,74.8,49.3,1,9,220,13,54.5,0,13,307,0,258,5,0,96,249,264,1,34,4,16.1,1,Sheldrick Redwine,5,2,129,71.3,61.6,1,6,S,71.3,76.5,1,0,21,MIAMI FL,26,10,61.8,75.0,34,0,0,0,623
0,51143,57,132,289,10.5,0,0,2,52.0,38.3,0,9,237,4,61.4,0,20,105,0,5,5,0,268,175,16,3,14,57,22.5,1,Brandon Jones,1,0,69,55.4,48.6,0,8,S,60.3,92.9,1,0,10,NAVY,39,12,71.4,28.0,27,0,0,0,346
