fumble_recovery_touchdowns,player_id,snap_counts_dl,snap_counts_coverage,snap_counts_offball,yards_per_reception,fumble_recoveries,snap_counts_dl_b_gap,hits,grades_run_defense,grades_defense_penalty,forced_fumbles,missed_tackles,franchise_id,assists,grades_pass_rush_defense,safeties,stops,yards,batted_passes,snap_counts_fs,hurries,snap_counts_dl_a_gap,snap_counts_box,snap_counts_run_defense,snap_counts_slot,tackles_for_loss,targets,snap_counts_dl_outside_t,missed_tackle_rate,penalties,player,pass_break_ups,interceptions,yards_after_catch,grades_defense,grades_tackle,touchdowns,total_pressures,position,grades_coverage_defense,qb_rating_against,sacks,snap_counts_dl_over_t,receptions,team_name,snap_counts_pass_rush,player_game_count,catch_rate,longest,tackles,declined_penalties,interception_touchdowns,snap_counts_corner,snap_counts_defense
0,11788,19,407,686,12.7,0,0,0,60.2,86.9,0,8,340,4,55.1,0,8,369,0,7,1,0,28,292,115,2,57,19,21.1,3,Kevin King,4,2,160,78.9,44.9,0,1,CB,81.3,56.8,0,0,29,WASHINGTON,6,12,50.9,61.0,26,1,0,536,705
0,11791,20,382,666,7.9,0,0,1,88.4,88.9,0,6,340,5,72.2,0,30,246,0,113,3,0,113,280,435,8,50,20,9.7,2,Budda Baker,2,2,121,84.3,77.2,1,6,CB,81.0,64.3,2,0,31,WASHINGTON,24,12,62.0,34.0,51,0,0,5,686
0,11801,8,340,671,14.2,0,0,0,81.2,48.1,0,5,163,4,75.5,0,8,227,0,0,1,0,86,333,9,1,45,8,18.5,5,Quincy Wilson,5,3,80,76.2,55.5,1,2,CB,74.1,32.4,1,0,16,FLORIDA,6,11,35.6,47.0,18,1,1,574,679
0,11808,6,302,587,16.1,1,0,0,72.4,44.6,0,4,163,2,75.7,0,6,258,0,2,1,0,60,287,10,0,35,6,14.3,5,Teez Tabor,6,4,80,80.3,65.2,1,2,CB,81.2,40.8,1,0,16,FLORIDA,4,10,45.7,67.0,22,0,1,513,593
0,11815,22,420,765,13.5,1,0,0,68.0,57.2,1,5,143,3,74.8,0,16,350,0,8,4,0,100,330,281,1,47,22,10.9,3,Chidobe Awuzie,7,1,143,83.5,76.4,0,8,CB,85.5,70.3,4,0,26,COLORADO,37,12,55.3,54.0,38,1,0,376,787
0,11821,0,448,744,15.0,1,0,0,68.0,50.8,0,6,143,1,,0,5,390,0,1,0,0,58,296,3,0,82,0,21.4,1,Ahkello Witherspoon,12,1,159,85.5,47.6,2,0,CB,87.1,51.4,0,0,26,COLORADO,0,12,31.7,46.0,21,0,0,682,744
0,11836,4,447,786,11.6,0,0,0,73.9,87.0,1,5,324,5,,0,7,360,0,1,0,0,27,343,14,0,60,4,13.9,7,Fabian Moreau,9,2,116,72.1,63.8,2,0,CB,70.5,67.4,0,0,31,UCLA,0,12,51.7,31.0,26,0,0,744,790
0,11845,3,437,872,11.9,1,0,0,83.7,26.7,0,4,323,7,55.4,0,9,322,0,4,0,0,58,437,10,2,66,3,7.8,4,Shaquill Griffin,10,4,124,89.8,82.3,4,0,CB,89.9,51.5,0,0,27,UCF,1,12,40.9,45.0,40,0,1,799,875
0,11846,4,264,528,10.7,0,0,1,82.2,39.1,0,4,222,1,51.8,0,10,107,0,3,1,0,37,265,105,4,33,4,15.4,4,Jourdan Lewis,9,2,25,85.1,63.2,0,2,CB,85.5,15.6,0,0,10,MICHIGAN,3,9,30.3,34.0,21,1,0,381,532
0,11850,6,174,397,11.1,0,0,0,62.0,82.8,0,4,307,1,53.2,0,4,210,0,1,0,0,57,225,13,2,30,6,16.0,0,Cameron Sutton,3,1,69,65.1,61.5,0,0,CB,66.1,70.1,0,0,19,TENNESSEE,4,6,63.3,32.0,20,0,0,326,403
0,11852,33,386,652,11.0,0,0,0,78.2,85.9,0,2,140,4,47.1,0,17,242,0,4,1,0,99,285,4,6,46,33,4.8,6,Cordrea Tankersley,8,1,95,86.6,83.1,1,1,CB,89.5,62.0,0,0,22,CLEMSON,14,12,47.8,44.0,36,2,0,545,685
0,11854,9,492,893,14.3,0,0,0,85.0,57.7,1,3,343,10,61.2,0,9,486,0,1,0,0,59,408,13,1,84,9,5.0,3,Rasul Douglas,10,8,234,89.6,83.2,3,1,CB,89.1,32.2,1,0,34,W VIRGINIA,2,12,40.5,75.0,47,0,1,819,902
0,11881,5,439,740,10.0,2,0,0,86.1,51.0,0,8,182,1,69.3,0,14,370,1,9,1,0,50,301,4,1,77,5,13.3,3,Howard Wilson,8,5,88,90.4,66.0,2,1,CB,89.9,43.8,0,0,37,HOUSTON,5,12,48.1,35.0,51,1,1,675,745
0,11904,4,423,738,11.6,0,0,0,82.3,50.4,0,5,284,7,52.9,0,21,361,0,3,1,0,83,314,0,3,61,4,8.6,2,Damontae Kazee,3,5,86,84.4,83.2,3,1,CB,84.0,51.3,0,0,31,S DIEGO ST,5,12,50.8,59.0,46,0,1,652,742
0,11907,11,433,808,9.3,1,0,1,78.6,87.1,1,4,220,9,81.9,0,31,289,1,10,3,0,76,365,82,2,54,11,5.5,1,Corn Elder,7,1,135,89.3,90.1,2,7,CB,88.0,76.9,3,0,31,MIAMI FL,21,12,57.4,49.0,60,0,0,639,819
0,11913,1,331,662,7.4,0,0,0,67.3,85.9,0,8,306,1,,0,10,134,0,1,0,0,29,332,35,3,30,1,26.7,2,Nate Hairston,4,1,31,79.0,44.3,0,0,CB,79.8,56.8,0,0,18,TEMPLE,0,12,60.0,22.0,21,0,0,597,663
0,11924,0,469,903,15.2,0,0,0,73.8,29.2,0,8,265,3,54.8,0,16,576,0,3,0,0,29,432,11,2,77,0,12.3,8,Treston Decoud,9,2,188,77.0,68.1,3,0,CB,77.5,76.5,0,0,38,OREGON ST,2,12,49.4,63.0,54,0,1,860,903
0,11928,6,381,619,17.6,0,0,0,72.7,10.9,0,10,328,4,56.6,0,10,546,0,2,0,0,20,241,27,5,54,6,22.7,4,Brian Allen,4,4,220,70.2,44.5,5,0,CB,70.5,92.1,0,0,31,UTAH,3,12,57.4,75.0,30,0,0,569,625
0,11952,0,118,205,5.0,0,0,0,69.6,81.4,0,1,222,1,,0,3,15,0,0,0,0,17,87,10,0,8,0,14.3,1,Jeremy Clark,2,0,14,76.1,65.3,1,0,CB,76.0,85.4,0,0,3,MICHIGAN,0,4,37.5,8.0,5,0,0,178,205
0,11959,4,133,307,17.1,0,0,0,69.3,82.1,0,1,226,3,,0,6,239,0,1,0,0,30,178,7,2,27,4,4.8,0,Derrick Jones,3,2,64,74.7,79.7,1,0,CB,75.5,63.7,0,0,14,OLE MISS,0,9,51.9,67.0,17,0,1,267,311
0,11962,14,318,564,12.4,0,0,1,82.2,87.1,1,10,182,6,67.6,0,17,310,0,21,4,0,80,216,274,1,39,14,20.4,2,Brandon Wilson,5,1,215,70.4,53.9,2,7,CB,65.3,95.0,2,0,25,HOUSTON,44,9,64.1,67.0,33,0,0,189,578
0,11963,43,377,606,10.0,1,0,1,81.1,55.6,0,6,115,11,59.7,0,16,379,0,13,2,0,66,251,522,5,62,43,9.7,2,Rudy Ford,5,0,182,71.2,74.5,1,3,CB,68.2,84.0,0,0,38,AUBURN,21,12,61.3,39.0,45,0,0,5,649
0,11971,7,410,707,11.1,0,0,0,68.3,86.5,0,5,167,1,67.1,0,9,266,1,0,0,0,18,301,11,2,43,7,16.1,3,Marquez White,2,2,105,77.1,69.9,1,0,CB,76.8,62.7,0,0,24,FLORIDA ST,3,12,55.8,36.0,25,1,0,678,714
0,11977,7,507,861,14.3,0,0,1,73.3,56.1,0,8,225,4,51.1,0,14,401,0,0,0,0,151,356,15,3,62,7,17.0,1,Jalen Myrick,7,1,173,82.6,51.8,3,1,CB,85.0,76.1,0,0,28,MINNESOTA,5,12,45.2,60.0,35,0,0,695,868
0,11983,1,158,243,11.1,0,0,1,63.8,81.7,0,6,220,0,57.4,0,5,199,0,2,0,0,16,84,5,1,28,1,28.6,0,Adrian Colbert,3,1,48,73.6,48.1,1,1,CB,74.4,82.3,0,0,18,MIAMI FL,2,6,64.3,40.0,15,0,0,219,244
0,11990,0,294,504,12.0,0,0,0,69.4,84.7,0,1,115,0,,0,7,287,0,1,0,0,31,210,33,1,49,0,3.6,3,Joshua Holsey,7,3,68,81.7,84.6,1,0,CB,82.3,48.6,0,0,24,AUBURN,0,11,49.0,51.0,27,0,0,439,504
0,12000,10,467,767,12.6,0,0,0,63.8,86.3,0,6,248,4,64.1,0,8,430,0,7,0,0,68,306,10,1,67,10,13.3,2,Jack Tocho,7,2,97,85.9,71.4,3,1,CB,88.6,73.6,1,0,34,NC STATE,4,12,50.7,51.0,35,0,0,681,777
0,12955,0,1,4,,0,0,0,60.0,66.9,0,0,226,0,60.0,0,0,0,0,0,0,0,1,2,0,0,1,0,,0,Ken Webster,0,0,0,72.5,,0,0,CB,60.0,39.6,0,0,0,OLE MISS,1,1,0.0,,0,0,0,3,4
0,13094,0,339,624,17.2,1,0,0,84.9,85.0,1,3,320,3,,0,11,446,0,0,0,0,39,285,7,1,51,0,7.5,2,Reggie Robinson II,5,0,146,66.8,79.8,4,0,CB,62.3,107.1,0,0,26,TULSA,0,12,51.0,70.0,34,1,0,578,624
0,22485,3,260,407,17.6,1,0,0,69.9,0.0,0,6,117,5,52.4,0,4,492,0,4,0,0,33,146,0,0,55,3,15.8,2,David Moore,8,0,156,63.6,62.1,3,0,CB,64.5,100.0,0,0,28,BALL ST,4,10,50.9,62.0,27,0,0,370,410
0,25546,19,428,794,13.9,0,0,0,78.2,86.4,0,6,109,4,62.7,0,17,612,1,6,1,0,95,378,26,1,70,19,8.6,10,Dane Cruikshank,4,2,248,67.0,79.7,8,1,CB,62.9,117.1,0,0,44,ARIZONA,7,12,62.9,53.0,60,0,0,667,813
0,25891,0,183,258,17.1,0,0,0,78.8,4.0,0,3,134,2,,0,6,273,0,0,0,0,8,75,2,0,27,0,16.7,3,Sean Murphy-Bunting,3,2,79,68.2,46.5,4,0,CB,67.1,102.3,0,0,16,C MICHIGAN,0,12,59.3,82.0,13,0,0,248,258
0,26940,3,483,765,12.9,0,0,0,82.2,18.3,1,9,199,4,71.3,0,19,579,1,1,1,0,4,283,8,0,78,3,12.7,5,D.J. Reed,8,3,185,90.7,69.0,2,1,CB,90.4,73.6,0,0,45,KANSAS ST,2,12,57.7,61.0,58,0,1,752,768
0,27069,2,275,493,17.2,1,0,0,81.8,35.0,1,6,216,5,54.4,0,9,584,0,1,0,0,22,217,10,0,55,2,12.8,3,Isaiah Rodgers,6,2,276,66.2,65.7,7,0,CB,63.5,122.3,0,0,34,UMASS,3,11,61.8,83.0,36,1,0,460,495
0,28080,0,142,187,16.3,0,0,0,69.1,9.6,0,5,260,2,,0,5,212,0,4,0,0,10,45,137,0,20,0,23.8,1,Damon Arnette,0,1,94,56.3,48.7,1,0,CB,55.2,96.3,0,0,13,OHIO STATE,0,11,65.0,36.0,14,0,0,34,187
0,28081,3,28,62,8.6,0,0,0,72.7,78.4,0,1,260,1,78.8,0,3,43,0,0,0,0,14,37,46,0,6,3,11.1,0,Malik Harrison,0,0,21,65.4,75.1,0,2,CB,55.9,96.5,2,0,5,OHIO STATE,0,7,83.3,16.0,7,0,0,0,65
0,29113,3,105,154,10.7,0,0,0,77.7,80.6,0,4,333,3,60.0,0,3,161,0,0,0,0,8,51,0,0,20,3,20.0,0,Joejuan Williams,1,0,72,62.3,50.1,0,0,CB,59.1,98.1,0,0,15,VANDERBILT,1,9,75.0,18.0,13,0,0,146,157
0,32989,0,211,318,13.8,0,0,0,53.1,82.1,0,4,268,1,50.9,0,2,332,0,0,0,0,23,101,4,0,38,0,22.2,4,Dane Jackson,2,1,126,54.6,44.8,9,0,CB,55.3,119.7,0,0,24,PITTSBURGH,6,10,63.2,49.0,13,1,1,290,318
0,34222,6,337,669,13.5,1,0,0,76.2,0.0,1,7,311,1,51.9,0,8,525,0,1,0,0,25,334,14,1,62,6,13.7,5,Kris Boyd,3,1,141,68.2,69.4,3,0,CB,68.4,99.2,0,0,39,TEXAS,4,11,62.9,51.0,43,1,0,628,675
0,34534,0,7,13,,0,0,0,54.3,68.0,0,0,176,0,,0,0,0,0,1,0,0,8,6,4,0,0,0,,0,Christian Campbell,0,0,0,49.4,,0,0,CB,53.0,0.0,0,0,0,GA TECH,0,2,,,0,0,0,0,13
0,40160,1,158,366,20.1,0,0,0,60.5,82.7,0,4,223,5,58.9,0,1,181,0,2,0,0,29,208,1,1,18,1,18.2,1,Justin Layne,0,1,62,67.0,57.3,1,0,CB,68.2,81.0,0,0,9,MICH STATE,1,8,50.0,57.0,13,0,1,334,367
0,40588,0,19,36,,0,0,0,71.4,77.2,0,0,208,1,,0,0,0,0,21,0,0,4,17,9,0,0,0,0.0,0,L'Jarius Sneed,0,0,0,71.2,80.9,0,0,CB,68.4,0.0,0,0,0,LA TECH,0,4,,,2,0,0,0,36
0,41968,1,51,108,4.0,0,0,0,79.7,78.6,0,0,140,4,60.0,0,2,20,0,0,1,0,11,57,0,0,7,1,0.0,0,Trayvon Mullen,0,0,3,75.4,85.3,0,1,CB,72.9,74.1,0,0,5,CLEMSON,1,5,71.4,8.0,8,0,0,97,109
0,42313,12,194,436,13.4,1,0,0,69.6,83.8,0,8,335,1,49.0,0,6,254,0,0,1,0,50,247,0,0,31,12,32.0,2,Bryce Hall,3,2,71,64.7,29.6,1,1,CB,63.6,71.2,0,0,19,VIRGINIA,7,9,61.3,38.0,16,1,0,386,448
0,42400,2,91,174,16.7,0,0,0,71.4,83.0,0,1,335,6,50.8,0,2,117,0,18,0,0,36,77,118,1,11,2,7.7,0,Chris Moore,0,0,74,64.4,72.7,0,0,CB,62.7,99.4,0,0,7,VIRGINIA,8,9,63.6,32.0,6,0,0,2,176
0,42512,12,369,739,21.5,0,0,0,77.5,20.0,0,5,214,4,59.2,0,10,710,0,0,1,0,14,374,9,3,59,12,11.9,5,Chris Jackson,6,2,162,65.3,58.6,6,2,CB,63.6,118.6,1,0,33,MARSHALL,8,12,55.9,54.0,33,1,0,714,751
0,42544,8,60,102,8.0,0,0,0,61.6,81.3,0,5,115,2,57.7,0,7,72,0,4,3,0,27,44,68,2,11,8,26.3,0,Daniel Thomas,0,2,54,69.3,57.7,0,3,CB,72.0,54.4,0,0,9,AUBURN,6,7,81.8,22.0,12,0,0,3,110
0,42883,0,134,219,9.8,0,0,0,58.0,81.4,0,0,258,1,56.8,0,0,88,0,1,0,0,8,83,1,0,13,0,0.0,2,Troy Pride Jr.,0,0,36,62.1,84.7,0,0,CB,62.6,88.0,0,0,9,NOTRE DAME,2,8,69.2,14.0,9,0,0,207,219
0,42894,0,4,10,,0,0,0,65.3,73.7,0,0,211,0,,0,0,0,0,1,0,0,0,6,9,0,0,0,0.0,1,Kristian Fulton,0,0,0,50.0,74.8,0,0,CB,44.7,0.0,0,0,0,LSU,0,2,,,1,0,0,0,10
0,42928,0,95,168,19.2,0,0,0,62.9,81.0,0,3,319,1,,0,1,115,0,0,0,0,4,73,23,0,7,0,21.4,2,P.J. Hall,0,0,21,57.1,46.6,1,0,CB,55.7,158.3,0,0,6,TULANE,0,7,85.7,35.0,10,0,0,141,168
0,45255,0,10,10,4.0,0,0,0,,70.9,0,0,328,0,,0,1,4,0,0,0,0,0,0,0,0,3,0,0.0,0,Terrell Burgess,1,0,5,76.2,74.2,0,0,CB,75.1,42.4,0,0,1,UTAH,0,2,33.3,4.0,1,0,0,10,10
0,49329,3,300,561,11.2,0,0,0,74.4,85.1,1,3,289,3,67.9,0,6,268,0,1,0,0,51,260,64,1,43,3,8.8,3,Rashad Fenton,2,1,97,75.3,76.4,0,1,CB,73.9,64.9,1,0,24,S CAROLINA,4,11,55.8,27.0,28,0,0,444,564
0,49338,8,101,194,16.5,0,0,0,73.3,81.6,0,2,226,2,,0,5,165,0,2,0,0,20,101,2,0,12,8,10.0,0,Carlos Davis,0,0,58,62.8,70.3,0,0,CB,59.0,118.8,0,0,10,OLE MISS,0,9,83.3,41.0,16,0,0,169,202
0,49339,2,436,772,12.7,0,0,0,59.6,86.4,0,4,238,1,62.3,0,8,355,0,1,0,0,18,337,6,2,53,2,11.1,2,Chris Jones,10,3,152,82.9,64.4,3,1,CB,84.8,69.3,1,0,28,NEBRASKA,1,12,52.8,88.0,31,0,1,746,774
0,49346,0,29,53,5.0,0,0,0,68.8,77.2,0,0,174,0,,0,0,5,0,0,0,0,2,24,23,0,1,0,0.0,0,Kindle Vildor,0,0,4,69.8,79.1,0,0,CB,68.4,87.5,0,0,1,GA SOUTHRN,0,3,100.0,5.0,3,0,0,28,53
0,49350,13,417,766,11.4,1,0,1,80.9,86.7,1,4,210,2,53.9,0,9,273,0,1,1,0,51,346,61,1,54,13,10.3,3,Jaire Alexander,9,5,77,90.4,73.3,6,2,CB,90.5,58.6,0,0,24,LOUISVILLE,16,12,44.4,50.0,33,0,0,651,779
0,49352,4,393,696,11.6,0,0,0,67.4,85.8,0,6,264,0,49.2,0,11,419,0,0,0,0,36,297,8,1,65,4,12.5,2,Ugo Amadi,3,0,103,72.3,68.1,3,0,CB,72.7,90.5,0,0,36,OREGON,10,12,55.4,50.0,42,0,0,651,700
0,49355,9,294,515,17.7,0,0,0,69.7,85.4,1,2,121,2,,0,5,408,0,1,0,0,27,230,13,1,45,9,9.1,0,Isaac Yiadom,6,0,69,76.7,74.8,2,0,CB,76.9,97.3,0,0,23,BOSTON COL,0,12,51.1,50.0,18,0,0,474,524
0,49371,5,68,154,19.8,0,0,0,44.4,81.9,0,5,163,1,58.8,0,1,99,0,41,0,0,29,90,67,0,8,5,38.5,0,C.J. Gardner-Johnson,2,1,36,55.6,29.3,1,0,CB,60.9,105.7,0,0,5,FLORIDA,1,9,62.5,46.0,7,0,0,17,159
0,49377,0,347,638,19.6,0,0,0,71.6,45.3,1,6,211,1,,0,14,491,0,2,1,0,61,291,23,0,53,0,14.0,4,Donte Jackson,5,2,233,65.8,44.3,2,1,CB,64.5,76.8,0,0,25,LSU,0,11,47.2,98.0,36,0,0,552,638
0,49381,33,383,700,9.3,1,0,0,70.9,54.7,0,4,266,3,65.6,0,13,233,0,0,3,0,81,336,140,4,41,33,10.5,3,John Reid,5,1,67,75.5,81.3,0,4,CB,76.1,66.4,1,0,25,PENN STATE,14,12,61.0,27.0,31,0,0,479,733
0,49397,54,344,849,12.8,2,0,1,91.1,63.7,2,7,245,5,57.9,0,17,319,0,7,1,0,72,541,397,4,47,54,10.4,2,M.J. Stewart,6,0,179,82.0,71.3,1,2,CB,77.8,81.8,0,0,25,N CAROLINA,18,12,53.2,83.0,55,0,0,372,903
0,49408,52,346,643,9.5,0,0,1,54.9,4.0,0,23,312,12,70.4,0,22,313,0,42,10,0,137,311,435,3,52,52,29.9,3,Donovan Wilson,3,1,178,59.7,29.8,0,12,CB,61.8,72.0,1,0,33,TEXAS A&M,38,11,63.5,38.0,42,0,0,29,695
0,49431,4,309,605,15.6,0,0,0,65.8,84.9,0,10,319,2,84.3,0,13,499,1,1,0,0,42,296,19,2,63,4,20.8,0,Donnie Lewis Jr.,5,2,132,55.2,44.7,5,1,CB,51.0,90.6,1,0,32,TULANE,4,10,50.8,52.0,36,0,0,543,609
0,49434,0,6,11,24.0,0,0,0,60.9,70.8,0,0,328,0,,0,0,24,0,1,0,0,1,5,2,0,3,0,,0,Julian Blackmon,0,0,0,55.4,,1,0,CB,54.4,102.8,0,0,1,UTAH,0,3,33.3,24.0,0,0,0,7,11
0,49443,2,515,854,16.3,0,0,0,69.0,87.0,0,6,261,2,53.4,0,10,798,0,9,0,0,21,339,1,1,95,2,12.0,3,Jordan Thomas,13,1,245,69.6,67.1,8,0,CB,68.7,103.7,0,0,49,OKLAHOMA,2,12,51.6,63.0,42,0,0,823,856
0,49446,9,229,419,14.6,0,0,0,70.5,84.5,0,3,316,3,55.9,0,5,277,0,0,0,0,23,194,4,0,43,9,10.3,3,Ka'dar Hollman,3,0,63,59.8,69.9,2,0,CB,57.3,81.3,0,0,19,TOLEDO,5,12,44.2,33.0,23,1,0,390,428
0,49490,0,19,51,38.5,0,0,0,59.4,76.2,0,1,163,0,,0,0,77,0,0,0,0,6,32,5,0,2,0,20.0,0,Chris Williamson,0,0,18,55.9,63.9,0,0,CB,55.0,118.8,0,0,2,FLORIDA,0,4,100.0,53.0,4,0,0,40,51
0,49507,10,403,731,14.7,1,0,0,62.1,53.2,0,6,347,6,65.2,0,9,484,0,3,1,0,46,335,30,2,61,10,15.0,1,Darius Phillips,5,4,127,81.3,68.0,3,2,CB,84.5,69.3,1,0,33,W MICHIGAN,3,12,54.1,56.0,28,0,3,652,741
0,49512,0,39,77,13.0,0,0,0,50.0,76.1,0,3,335,0,,0,1,52,0,0,0,0,16,38,1,0,8,0,50.0,0,Tim Harris,1,0,16,55.8,25.4,0,0,CB,58.0,70.8,0,0,4,VIRGINIA,0,2,50.0,21.0,3,0,0,60,77
0,49515,11,72,141,9.6,0,0,0,60.3,82.0,0,0,340,1,58.4,0,2,48,0,5,1,0,6,78,6,0,12,11,0.0,0,Jordan Miller,1,1,13,77.1,80.5,0,1,CB,80.1,18.8,0,0,5,WASHINGTON,2,9,41.7,16.0,4,0,0,124,152
0,49558,5,219,379,15.3,0,0,0,68.3,84.1,0,6,260,4,60.0,0,3,183,0,2,0,0,19,164,1,0,37,5,25.0,0,Denzel Ward,8,0,47,74.0,42.3,0,0,CB,74.2,49.7,0,0,12,OHIO STATE,1,12,32.4,50.0,14,0,0,356,384
0,49560,0,103,191,13.6,0,0,0,70.4,80.5,0,1,130,3,,0,1,122,0,8,0,0,13,88,0,0,16,0,7.1,1,Ashtyn Davis,3,0,10,63.0,74.1,2,0,CB,60.5,120.3,0,0,9,CAL,0,5,56.3,30.0,10,0,0,170,191
0,49569,7,378,618,13.2,0,0,0,81.0,86.3,0,6,199,4,59.3,0,13,738,0,1,0,0,16,246,11,1,80,7,10.9,4,Duke Shelley,3,3,296,56.3,71.4,7,0,CB,52.1,112.4,0,0,56,KANSAS ST,1,10,70.0,88.0,45,0,1,590,625
0,50318,0,61,131,17.0,0,0,0,68.1,79.4,0,3,324,1,,0,2,102,0,0,0,0,3,70,5,1,8,0,37.5,1,John Johnson,0,0,37,54.0,29.1,1,0,CB,50.7,156.3,0,0,6,UCLA,0,7,75.0,42.0,4,0,0,123,131
0,50326,2,469,923,10.2,0,0,0,65.9,28.1,1,12,265,11,65.8,0,15,439,0,5,0,0,70,451,49,1,83,2,15.0,4,Xavier Crawford,8,1,248,80.4,64.9,3,1,CB,83.0,74.3,1,0,43,OREGON ST,5,12,51.8,41.0,57,0,0,799,925
0,50327,0,18,27,21.5,0,0,0,67.2,74.0,0,0,192,1,,0,0,43,0,0,0,0,1,9,1,0,5,0,0.0,0,Michael Ojemudia,1,0,18,61.8,78.5,1,0,CB,59.4,110.8,0,0,2,IOWA,0,5,40.0,37.0,2,0,0,25,27
0,50351,15,309,631,17.8,0,0,1,48.6,85.8,0,9,296,4,48.2,0,11,533,0,1,3,0,32,323,4,1,46,15,18.4,3,Cornell Armstrong,6,1,164,59.5,52.9,6,4,CB,62.8,135.2,0,0,30,SO MISS,14,12,65.2,80.0,36,0,0,593,646
0,50365,2,399,665,14.8,0,0,0,84.7,85.0,1,1,103,2,57.0,0,7,282,0,2,0,0,39,266,11,1,42,2,4.0,3,Anthony Averett,7,0,87,74.9,83.0,2,0,CB,72.3,83.6,0,0,19,ALABAMA,2,12,45.2,55.0,22,0,0,612,667
0,50393,0,308,427,13.4,0,0,0,73.9,28.2,1,1,143,2,,0,5,241,0,3,0,0,37,119,0,1,46,0,3.8,4,Isaiah Oliver,5,1,85,78.0,86.0,1,0,CB,78.3,54.7,0,0,18,COLORADO,0,12,39.1,42.0,23,0,0,386,427
0,50417,1,105,136,18.3,0,0,0,64.7,80.0,0,1,192,0,,0,2,165,0,1,0,0,5,32,8,0,19,1,20.0,1,Josh Jackson,6,0,39,68.9,53.6,3,0,CB,68.6,117.3,0,0,9,IOWA,0,11,47.4,54.0,4,0,0,122,137
0,50426,17,357,739,20.8,0,0,0,81.4,5.2,2,5,335,4,62.0,0,11,603,0,0,1,0,74,387,1,3,56,17,10.9,5,Juan Thornhill,6,3,146,64.3,71.2,6,2,CB,61.1,103.5,1,0,29,VIRGINIA,12,11,51.8,77.0,37,0,0,664,756
0,50434,0,323,767,13.6,1,0,0,55.2,84.7,0,6,278,4,83.8,0,10,394,0,5,0,0,104,437,14,0,54,0,13.3,3,Blessuan Austin,10,1,67,69.8,66.2,2,1,CB,72.1,81.9,1,0,29,RUTGERS,7,11,53.7,45.0,35,1,0,641,767
0,50440,4,83,122,12.2,0,0,0,69.8,82.7,0,1,349,1,59.1,0,4,122,0,1,0,0,7,42,59,1,17,4,8.3,0,Natrell Jamerson,3,0,34,67.9,77.4,0,0,CB,66.5,81.0,0,0,10,WISCONSIN,1,5,58.8,48.0,10,0,0,54,126
0,50458,2,260,483,14.2,0,0,0,70.9,34.9,1,5,220,2,50.7,0,9,411,0,2,0,0,50,219,10,0,48,2,16.1,3,Sheldrick Redwine,3,0,91,70.0,63.4,1,0,CB,70.6,95.1,0,0,29,MIAMI FL,6,10,60.4,49.0,24,0,0,418,485
0,50459,1,74,295,9.0,0,0,0,74.6,14.7,1,0,126,0,53.2,0,3,9,0,0,0,0,49,220,1,1,9,1,0.0,2,Brandon Williams,0,1,6,66.8,84.7,0,0,CB,65.2,0.0,0,0,1,BUFFALO,2,10,11.1,9.0,12,0,0,244,296
0,50460,12,370,611,11.5,1,0,0,79.7,48.3,0,4,121,5,54.7,0,16,299,0,1,0,0,54,244,181,1,48,12,10.3,3,Kamrin Moore,3,2,85,75.7,77.6,5,0,CB,74.9,90.5,0,0,26,BOSTON COL,9,12,54.2,68.0,30,0,0,375,623
0,50471,6,297,588,12.5,0,0,0,71.5,85.5,0,7,305,3,60.9,0,10,313,0,0,2,0,22,290,35,0,45,6,17.9,1,Jeff Gladney,5,0,105,73.1,60.8,3,2,CB,72.1,99.6,0,0,25,TCU,7,10,55.6,52.0,29,0,0,531,594
0,50499,1,115,242,13.3,0,0,0,49.5,81.4,0,3,166,1,58.7,0,2,239,0,2,0,0,19,127,3,1,27,1,15.0,0,Andrew Brown,2,0,82,58.8,62.0,1,0,CB,61.1,106.9,0,0,18,FIU,1,10,66.7,45.0,16,0,0,218,243
0,50511,5,329,657,12.1,2,0,0,69.7,86.3,1,3,319,4,,0,8,267,0,1,1,0,23,333,21,0,53,5,9.1,1,Parry Nickerson,6,4,80,83.2,72.4,1,1,CB,84.3,32.5,0,0,22,TULANE,0,11,41.5,30.0,26,0,1,612,662
0,50532,3,80,118,11.3,0,0,0,83.6,79.9,0,0,238,1,64.0,0,1,79,0,0,1,0,9,40,1,1,13,3,0.0,0,Lamar Jackson,0,0,21,69.3,85.0,1,1,CB,63.7,97.9,0,0,7,NEBRASKA,1,8,53.8,25.0,8,0,0,106,121
0,50533,12,159,272,15.9,0,0,0,63.3,14.2,0,3,266,1,58.2,0,2,159,0,0,0,0,30,122,6,0,20,12,14.3,1,Amani Oruwariye,0,1,27,69.4,65.1,3,0,CB,71.7,95.6,0,0,10,PENN STATE,3,9,50.0,62.0,17,0,1,236,284
0,50543,3,371,574,15.9,0,0,0,64.3,42.5,0,5,268,4,60.1,0,15,669,0,0,1,0,50,186,4,5,68,3,11.6,4,Avonte Maddox,3,2,254,63.3,72.6,2,3,CB,63.4,92.1,2,0,42,PITTSBURGH,20,10,61.8,91.0,34,1,1,520,577
0,51081,5,251,568,14.1,1,0,0,80.5,84.9,0,6,258,5,47.6,0,14,353,0,5,1,0,120,314,84,3,41,5,12.0,1,Julian Love,3,1,171,76.2,73.3,3,1,CB,74.5,103.0,0,0,25,NOTRE DAME,8,12,61.0,72.0,39,0,0,358,573
